,h3_8,h3_9,zone_id,zone_code,zone_category,h3_population_constrained,n_accomadation,unique_accomadation_category
4917,888c106883fffff,898c1068833ffff,3174080#898c1068833ffff#z1,z1,housing_area,1800,0,0
4918,888c1068d9fffff,898c1068d93ffff,3174080#898c1068d93ffff#z1,z1,housing_area,2038,0,0
4919,888c1068ebfffff,898c1068ea3ffff,3174080#898c1068ea3ffff#z1,z1,housing_area,1899,0,0
4920,888c106f69fffff,898c106f68bffff,3174080#898c106f68bffff#z1,z1,housing_area,1712,0,0
4921,888c1068d1fffff,898c1068d0bffff,3174080#898c1068d0bffff#z1,z1,housing_area,1450,0,0
4922,888c106885fffff,898c106885bffff,3174080#898c106885bffff#z1,z1,housing_area,1239,0,0
4923,888c106883fffff,898c1068827ffff,3174080#898c1068827ffff#z1,z1,housing_area,1133,0,0
4924,888c1068d9fffff,898c1068d83ffff,3174080#898c1068d83ffff#z1,z1,housing_area,1040,0,0
4925,888c106f6dfffff,898c106f6d3ffff,3174080#898c106f6d3ffff#z1,z1,housing_area,1945,0,0
4926,888c1068d1fffff,898c1068d13ffff,3174080#898c1068d13ffff#z1,z1,housing_area,1912,0,0
4927,888c1068a1fffff,898c1068a17ffff,3174080#898c1068a17ffff#z1,z1,housing_area,1942,0,0
4928,888c106abbfffff,898c106abb3ffff,3174080#898c106abb3ffff#z1,z1,housing_area,1044,0,0
4929,888c1068a9fffff,898c1068a87ffff,3174080#898c1068a87ffff#z1,z1,housing_area,1750,0,0
4930,888c1068abfffff,898c1068aa7ffff,3174080#898c1068aa7ffff#z1,z1,housing_area,974,0,0
4931,888c106887fffff,898c106886fffff,3174080#898c106886fffff#z1,z1,housing_area,347,0,0
4932,888c1068d9fffff,898c1068d8bffff,3174080#898c1068d8bffff#z1,z1,housing_area,1882,0,0
4933,888c106885fffff,898c1068847ffff,3174080#898c1068847ffff#z1,z1,housing_area,1088,0,0
4934,888c106a97fffff,898c106a967ffff,3174080#898c106a967ffff#z1,z1,housing_area,1077,0,0
4935,888c10689dfffff,898c10689d3ffff,3174080#898c10689d3ffff#z1,z1,housing_area,1869,0,0
4936,888c1068e3fffff,898c1068e2bffff,3174080#898c1068e2bffff#z1,z1,housing_area,204,0,0
4937,888c106abbfffff,898c106ababffff,3174080#898c106ababffff#z1,z1,housing_area,2212,0,0
4938,888c106881fffff,898c106881bffff,3174080#898c106881bffff#z1,z1,housing_area,596,0,0
4939,888c1068a9fffff,898c1068a83ffff,3174080#898c1068a83ffff#z1,z1,housing_area,2078,0,0
4940,888c1068e1fffff,898c1068e07ffff,3174080#898c1068e07ffff#z1,z1,housing_area,1274,0,0
4941,888c106881fffff,898c1068813ffff,3174080#898c1068813ffff#z1,z1,housing_area,1444,0,0
4942,888c1068a3fffff,898c1068a2fffff,3174080#898c1068a2fffff#z1,z1,housing_area,1767,0,0
4943,888c1068d3fffff,898c1068d33ffff,3174080#898c1068d33ffff#z1,z1,housing_area,1738,0,0
4944,888c1068d3fffff,898c1068d2bffff,3174080#898c1068d2bffff#z1,z1,housing_area,823,0,0
4945,888c1068a7fffff,898c1068a77ffff,3174080#898c1068a77ffff#z1,z1,housing_area,1455,0,0
4946,888c1068a7fffff,898c1068a67ffff,3174080#898c1068a67ffff#z1,z1,housing_area,232,0,0
4947,888c10688dfffff,898c10688dbffff,3174080#898c10688dbffff#z1,z1,housing_area,1418,0,0
4948,888c106883fffff,898c106882bffff,3174080#898c106882bffff#z1,z1,housing_area,1194,0,0
4949,888c1068a1fffff,898c1068a0bffff,3174080#898c1068a0bffff#z1,z1,housing_area,1665,0,0
4950,888c1068a3fffff,898c1068a27ffff,3174080#898c1068a27ffff#z1,z1,housing_area,2226,0,0
4951,888c1068e1fffff,898c1068e0bffff,3174080#898c1068e0bffff#z1,z1,housing_area,1285,0,0
4952,888c1068e1fffff,898c1068e13ffff,3174080#898c1068e13ffff#z1,z1,housing_area,1835,0,0
4953,888c1068cbfffff,898c1068cafffff,3174080#898c1068cafffff#z1,z1,housing_area,1528,0,0
4954,888c106f6dfffff,898c106f6cbffff,3174080#898c106f6cbffff#z1,z1,housing_area,1762,0,0
4955,888c1068a3fffff,898c1068a3bffff,3174080#898c1068a3bffff#z1,z1,housing_area,1631,0,0
4956,888c1068ebfffff,898c1068eafffff,3174080#898c1068eafffff#z1,z1,housing_area,1561,0,0
4957,888c1068c3fffff,898c1068c33ffff,3174080#898c1068c33ffff#z1,z1,housing_area,1086,0,0
4958,888c106ab7fffff,898c106ab67ffff,3174080#898c106ab67ffff#z1,z1,housing_area,1465,0,0
4959,888c106abbfffff,898c106aba7ffff,3174080#898c106aba7ffff#z1,z1,housing_area,2047,0,0
4960,888c106a97fffff,898c106a963ffff,3174080#898c106a963ffff#z1,z1,housing_area,1468,0,0
4961,888c106887fffff,898c1068877ffff,3174080#898c1068877ffff#z1,z1,housing_area,984,0,0
4962,888c106ab1fffff,898c106ab03ffff,3174080#898c106ab03ffff#z1,z1,housing_area,1811,0,0
4963,888c106ab3fffff,898c106ab3bffff,3174080#898c106ab3bffff#z1,z1,housing_area,1492,0,0
4964,888c1068ebfffff,898c1068ea7ffff,3174080#898c1068ea7ffff#z1,z1,housing_area,2207,0,0
4965,888c106887fffff,898c1068873ffff,3174080#898c1068873ffff#z1,z1,housing_area,683,0,0
4966,888c106f65fffff,898c106f657ffff,3174080#898c106f657ffff#z1,z1,housing_area,2085,0,0
4967,888c1068e1fffff,898c1068e0fffff,3174080#898c1068e0fffff#z1,z1,housing_area,1728,0,0
4968,888c106f65fffff,898c106f647ffff,3174080#898c106f647ffff#z1,z1,housing_area,623,0,0
4969,888c106f65fffff,898c106f64fffff,3174080#898c106f64fffff#z1,z1,housing_area,1851,0,0
4970,888c1068abfffff,898c1068aafffff,3174080#898c1068aafffff#z1,z1,housing_area,1836,0,0
4971,888c1068c7fffff,898c1068c67ffff,3174080#898c1068c67ffff#z1,z1,housing_area,1490,0,0
4972,888c106ab1fffff,898c106ab17ffff,3174080#898c106ab17ffff#z1,z1,housing_area,1777,0,0
4973,888c1068ddfffff,898c1068dc3ffff,3174080#898c1068dc3ffff#z2,z2,hotel_area,2037,1,1
4974,888c1068a1fffff,898c1068a13ffff,3174080#898c1068a13ffff#z1,z1,housing_area,1200,0,0
4975,888c1068e1fffff,898c1068e1bffff,3174080#898c1068e1bffff#z1,z1,housing_area,1056,0,0
4976,888c1068a9fffff,898c1068a93ffff,3174080#898c1068a93ffff#z1,z1,housing_area,1364,0,0
4977,888c1068d5fffff,898c1068d57ffff,3174080#898c1068d57ffff#z1,z1,housing_area,1805,0,0
4978,888c106ab1fffff,898c106ab07ffff,3174080#898c106ab07ffff#z1,z1,housing_area,1840,0,0
4979,888c1068ebfffff,898c1068eabffff,3174080#898c1068eabffff#z1,z1,housing_area,1484,0,0
4980,888c1068c7fffff,898c1068c6bffff,3174080#898c1068c6bffff#z1,z1,housing_area,1274,0,0
4981,888c10688dfffff,898c10688c3ffff,3174080#898c10688c3ffff#z1,z1,housing_area,1264,0,0
4982,888c1068e9fffff,898c1068e8fffff,3174080#898c1068e8fffff#z1,z1,housing_area,1589,0,0
4983,888c106883fffff,898c106883bffff,3174080#898c106883bffff#z1,z1,housing_area,1595,0,0
4984,888c1068a9fffff,898c1068a8bffff,3174080#898c1068a8bffff#z1,z1,housing_area,1402,0,0
4985,888c1068abfffff,898c1068aabffff,3174080#898c1068aabffff#z1,z1,housing_area,1602,0,0
4986,888c106ab3fffff,898c106ab23ffff,3174080#898c106ab23ffff#z1,z1,housing_area,2488,0,0
4987,888c1068cbfffff,898c1068ca7ffff,3174080#898c1068ca7ffff#z2,z2,hotel_area,1494,1,0
4988,888c1068c3fffff,898c1068c37ffff,3174080#898c1068c37ffff#z1,z1,housing_area,864,0,0
4989,888c1068d1fffff,898c1068d17ffff,3174080#898c1068d17ffff#z1,z1,housing_area,1828,0,0
4990,888c106ab1fffff,898c106ab0bffff,3174080#898c106ab0bffff#z2,z2,hotel_area,2070,1,1
4991,888c1068a3fffff,898c1068a37ffff,3174080#898c1068a37ffff#z1,z1,housing_area,1220,0,0
4992,888c1068a1fffff,898c1068a0fffff,3174080#898c1068a0fffff#z1,z1,housing_area,1770,0,0
4993,888c1068d7fffff,898c1068d6fffff,3174080#898c1068d6fffff#z1,z1,housing_area,1979,0,0
4994,888c1068a1fffff,898c1068a07ffff,3174080#898c1068a07ffff#z1,z1,housing_area,1617,0,0
4995,888c10688dfffff,898c10688d7ffff,3174080#898c10688d7ffff#z1,z1,housing_area,1277,0,0
4996,888c1068bdfffff,898c1068bcbffff,3174080#898c1068bcbffff#z1,z1,housing_area,2001,0,0
4997,888c106ab7fffff,898c106ab63ffff,3174080#898c106ab63ffff#z1,z1,housing_area,2026,0,0
4998,888c1068ddfffff,898c1068dcfffff,3174080#898c1068dcfffff#z2,z2,hotel_area,1881,1,1
4999,888c106f69fffff,898c106f68fffff,3174080#898c106f68fffff#z1,z1,housing_area,1522,0,0
5000,888c1068d5fffff,898c1068d47ffff,3174080#898c1068d47ffff#z1,z1,housing_area,2095,0,0
5001,888c1068cbfffff,898c1068cabffff,3174080#898c1068cabffff#z1,z1,housing_area,866,0,0
5002,888c106ab5fffff,898c106ab57ffff,3174080#898c106ab57ffff#z1,z1,housing_area,1749,0,0
5003,888c106ab7fffff,898c106ab6bffff,3174080#898c106ab6bffff#z1,z1,housing_area,2063,0,0
5004,888c1068d5fffff,898c1068d53ffff,3174080#898c1068d53ffff#z1,z1,housing_area,2313,0,0
5005,888c1068ebfffff,898c1068ebbffff,3174080#898c1068ebbffff#z1,z1,housing_area,1579,0,0
5006,888c106ab7fffff,898c106ab7bffff,3174080#898c106ab7bffff#z1,z1,housing_area,1492,0,0
5007,888c1068e3fffff,898c1068e2fffff,3174080#898c1068e2fffff#z1,z1,housing_area,1230,0,0
5008,888c1068d7fffff,898c1068d67ffff,3174080#898c1068d67ffff#z1,z1,housing_area,205,0,0
5009,888c106ab7fffff,898c106ab73ffff,3174080#898c106ab73ffff#z1,z1,housing_area,2093,0,0
5010,888c106a97fffff,898c106a97bffff,3174080#898c106a97bffff#z1,z1,housing_area,2503,0,0
5011,888c1068c3fffff,898c1068c2bffff,3174080#898c1068c2bffff#z1,z1,housing_area,1922,0,0
5012,888c106887fffff,898c106887bffff,3174080#898c106887bffff#z1,z1,housing_area,530,0,0
5013,888c1068c7fffff,898c1068c77ffff,3174080#898c1068c77ffff#z1,z1,housing_area,854,0,0
5014,888c1068b5fffff,898c1068b43ffff,3174080#898c1068b43ffff#z1,z1,housing_area,1200,0,0
5015,888c1068e3fffff,898c1068e33ffff,3174080#898c1068e33ffff#z1,z1,housing_area,1832,0,0
5016,888c106ab9fffff,898c106ab8bffff,3174080#898c106ab8bffff#z1,z1,housing_area,855,0,0
5017,888c1068a9fffff,898c1068a8fffff,3174080#898c1068a8fffff#z1,z1,housing_area,1167,0,0
5018,888c1068cbfffff,898c1068cb7ffff,3174080#898c1068cb7ffff#z1,z1,housing_area,840,0,0
5019,888c1068b9fffff,898c1068b9bffff,3174080#898c1068b9bffff#z2,z2,hotel_area,0,1,1
5020,888c1068e3fffff,898c1068e23ffff,3174080#898c1068e23ffff#z1,z1,housing_area,617,0,0
5021,888c106ab3fffff,898c106ab2bffff,3174080#898c106ab2bffff#z1,z1,housing_area,1476,0,0
5022,888c106f61fffff,898c106f613ffff,3174080#898c106f613ffff#z1,z1,housing_area,1626,0,0
5023,888c106abbfffff,898c106abbbffff,3174080#898c106abbbffff#z1,z1,housing_area,1226,0,0
5024,888c1068a9fffff,898c1068a97ffff,3174080#898c1068a97ffff#z1,z1,housing_area,2265,0,0
5025,888c1068a7fffff,898c1068a63ffff,3174080#898c1068a63ffff#z1,z1,housing_area,163,0,0
5026,888c106889fffff,898c106889bffff,3174080#898c106889bffff#z1,z1,housing_area,1278,0,0
5027,888c10688dfffff,898c10688d3ffff,3174080#898c10688d3ffff#z1,z1,housing_area,1877,0,0
5028,888c106f6dfffff,898c106f6c3ffff,3174080#898c106f6c3ffff#z1,z1,housing_area,1919,0,0
5029,888c1068d1fffff,898c1068d07ffff,3174080#898c1068d07ffff#z1,z1,housing_area,2059,0,0
5030,888c106ab3fffff,898c106ab37ffff,3174080#898c106ab37ffff#z1,z1,housing_area,1959,0,0
5031,888c1068cbfffff,898c1068cbbffff,3174080#898c1068cbbffff#z1,z1,housing_area,1725,0,0
5032,888c1068e7fffff,898c1068e6fffff,3174080#898c1068e6fffff#z1,z1,housing_area,979,0,0
5033,888c1068d1fffff,898c1068d1bffff,3174080#898c1068d1bffff#z1,z1,housing_area,1159,0,0
5034,888c106883fffff,898c106882fffff,3174080#898c106882fffff#z1,z1,housing_area,1092,0,0
5035,888c1068c1fffff,898c1068c17ffff,3174080#898c1068c17ffff#z1,z1,housing_area,865,0,0
5036,888c10689dfffff,898c10689cbffff,3174080#898c10689cbffff#z1,z1,housing_area,1210,0,0
5037,888c10688bfffff,898c10688afffff,3174080#898c10688afffff#z1,z1,housing_area,1716,0,0
5038,888c106f69fffff,898c106f693ffff,3174080#898c106f693ffff#z1,z1,housing_area,173,0,0
5039,888c1068abfffff,898c1068aa3ffff,3174080#898c1068aa3ffff#z1,z1,housing_area,1711,0,0
5040,888c10688bfffff,898c10688b7ffff,3174080#898c10688b7ffff#z1,z1,housing_area,627,0,0
5041,888c1068a7fffff,898c1068a73ffff,3174080#898c1068a73ffff#z1,z1,housing_area,1723,0,0
5042,888c1068adfffff,898c1068ad7ffff,3174080#898c1068ad7ffff#z1,z1,housing_area,1707,0,0
5043,888c106a97fffff,898c106a96fffff,3174080#898c106a96fffff#z1,z1,housing_area,1508,0,0
5044,888c106883fffff,898c1068837ffff,3174080#898c1068837ffff#z1,z1,housing_area,1740,0,0
5045,888c1068b5fffff,898c1068b53ffff,3174080#898c1068b53ffff#z1,z1,housing_area,1650,0,0
5046,888c1068c1fffff,898c1068c07ffff,3174080#898c1068c07ffff#z1,z1,housing_area,1083,0,0
5047,888c1068dbfffff,898c1068da3ffff,3174080#898c1068da3ffff#z1,z1,housing_area,1564,0,0
5048,888c106abbfffff,898c106aba3ffff,3174080#898c106aba3ffff#z1,z1,housing_area,2305,0,0
5049,888c1068b9fffff,898c1068b93ffff,3174080#898c1068b93ffff#z1,z1,housing_area,841,0,0
5050,888c1068d5fffff,898c1068d43ffff,3174080#898c1068d43ffff#z1,z1,housing_area,2143,0,0
5051,888c1068ebfffff,898c1068eb7ffff,3174080#898c1068eb7ffff#z1,z1,housing_area,1659,0,0
5052,888c1068adfffff,898c1068ac3ffff,3174080#898c1068ac3ffff#z1,z1,housing_area,1345,0,0
5053,888c1068e3fffff,898c1068e3bffff,3174080#898c1068e3bffff#z1,z1,housing_area,1395,0,0
5054,888c1068c1fffff,898c1068c0fffff,3174080#898c1068c0fffff#z1,z1,housing_area,1513,0,0
5055,888c106f6dfffff,898c106f6c7ffff,3174080#898c106f6c7ffff#z1,z1,housing_area,1839,0,0
5056,888c1068d5fffff,898c1068d4bffff,3174080#898c1068d4bffff#z1,z1,housing_area,1061,0,0
5057,888c1068a3fffff,898c1068a33ffff,3174080#898c1068a33ffff#z1,z1,housing_area,1353,0,0
5058,888c10689dfffff,898c10689d7ffff,3174080#898c10689d7ffff#z1,z1,housing_area,199,0,0
5059,888c106ab1fffff,898c106ab13ffff,3174080#898c106ab13ffff#z1,z1,housing_area,2060,0,0
5060,888c1068dbfffff,898c1068dabffff,3174080#898c1068dabffff#z1,z1,housing_area,2208,0,0
5061,888c10688dfffff,898c10688cbffff,3174080#898c10688cbffff#z1,z1,housing_area,209,0,0
5062,888c1068adfffff,898c1068ad3ffff,3174080#898c1068ad3ffff#z1,z1,housing_area,1263,0,0
5063,888c13d249fffff,898c13d2487ffff,3174080#898c13d2487ffff#z1,z1,housing_area,192,0,0
5064,888c1068d7fffff,898c1068d7bffff,3174080#898c1068d7bffff#z1,z1,housing_area,1170,0,0
5065,888c1068b9fffff,898c1068b83ffff,3174080#898c1068b83ffff#z0,z0,others,0,0,0
5066,888c10688dfffff,898c10688cfffff,3174080#898c10688cfffff#z1,z1,housing_area,416,0,0
5067,888c1068d5fffff,898c1068d5bffff,3174080#898c1068d5bffff#z1,z1,housing_area,856,0,0
5068,888c1068e7fffff,898c1068e63ffff,3174080#898c1068e63ffff#z1,z1,housing_area,893,0,0
5069,888c106885fffff,898c1068857ffff,3174080#898c1068857ffff#z1,z1,housing_area,1794,0,0
5070,888c106a95fffff,898c106a94bffff,3174080#898c106a94bffff#z1,z1,housing_area,1678,0,0
5071,888c1068d1fffff,898c1068d03ffff,3174080#898c1068d03ffff#z1,z1,housing_area,1818,0,0
5072,888c1068d9fffff,898c1068d87ffff,3174080#898c1068d87ffff#z1,z1,housing_area,1400,0,0
5073,888c1068ddfffff,898c1068dcbffff,3174080#898c1068dcbffff#z1,z1,housing_area,1502,0,0
5074,888c1068d7fffff,898c1068d6bffff,3174080#898c1068d6bffff#z1,z1,housing_area,1463,0,0
5075,888c1068ddfffff,898c1068dc7ffff,3174080#898c1068dc7ffff#z1,z1,housing_area,2230,0,0
5076,888c106f65fffff,898c106f643ffff,3174080#898c106f643ffff#z1,z1,housing_area,837,0,0
5077,888c106f65fffff,898c106f65bffff,3174080#898c106f65bffff#z1,z1,housing_area,1450,0,0
5078,888c106f65fffff,898c106f64bffff,3174080#898c106f64bffff#z1,z1,housing_area,1766,0,0
5079,888c106885fffff,898c106884bffff,3174080#898c106884bffff#z1,z1,housing_area,1740,0,0
5080,888c106abbfffff,898c106abb7ffff,3174080#898c106abb7ffff#z1,z1,housing_area,1984,0,0
5081,888c106f69fffff,898c106f69bffff,3174080#898c106f69bffff#z1,z1,housing_area,1816,0,0
5082,888c106ab9fffff,898c106ab8fffff,3174080#898c106ab8fffff#z1,z1,housing_area,1485,0,0
5083,888c1068edfffff,898c1068ec7ffff,3174080#898c1068ec7ffff#z1,z1,housing_area,1177,0,0
5084,888c106889fffff,898c1068897ffff,3174080#898c1068897ffff#z1,z1,housing_area,2149,0,0
5085,888c106881fffff,898c106880bffff,3174080#898c106880bffff#z1,z1,housing_area,1461,0,0
5086,888c1068d9fffff,898c1068d9bffff,3174080#898c1068d9bffff#z1,z1,housing_area,1743,0,0
5087,888c10689dfffff,898c10689c3ffff,3174080#898c10689c3ffff#z1,z1,housing_area,821,0,0
5088,888c1068abfffff,898c1068abbffff,3174080#898c1068abbffff#z1,z1,housing_area,2544,0,0
5089,888c10688bfffff,898c10688bbffff,3174080#898c10688bbffff#z1,z1,housing_area,1834,0,0
5090,888c106ab5fffff,898c106ab4bffff,3174080#898c106ab4bffff#z1,z1,housing_area,1740,0,0
5091,888c1068bdfffff,898c1068bdbffff,3174080#898c1068bdbffff#z1,z1,housing_area,1291,0,0
5092,888c1068d5fffff,898c1068d4fffff,3174080#898c1068d4fffff#z1,z1,housing_area,1791,0,0
5093,888c106f61fffff,898c106f61bffff,3174080#898c106f61bffff#z1,z1,housing_area,2167,0,0
5094,888c1068e7fffff,898c1068e73ffff,3174080#898c1068e73ffff#z1,z1,housing_area,1051,0,0
5095,888c1068d1fffff,898c1068d0fffff,3174080#898c1068d0fffff#z1,z1,housing_area,1663,0,0
5096,888c1068dbfffff,898c1068dbbffff,3174080#898c1068dbbffff#z1,z1,housing_area,2246,0,0
5097,888c106887fffff,898c106886bffff,3174080#898c106886bffff#z1,z1,housing_area,392,0,0
5098,888c1068d3fffff,898c1068d3bffff,3174080#898c1068d3bffff#z1,z1,housing_area,1407,0,0
5099,888c1068a5fffff,898c1068a53ffff,3174080#898c1068a53ffff#z1,z1,housing_area,410,0,0
5100,888c1068b5fffff,898c1068b4bffff,3174080#898c1068b4bffff#z1,z1,housing_area,1540,0,0
5101,888c106ab7fffff,898c106ab6fffff,3174080#898c106ab6fffff#z1,z1,housing_area,2582,0,0
5102,888c106ab9fffff,898c106ab87ffff,3174080#898c106ab87ffff#z1,z1,housing_area,1481,0,0
5103,888c13d249fffff,898c13d2493ffff,3174080#898c13d2493ffff#z1,z1,housing_area,484,0,0
5104,888c106889fffff,898c106888bffff,3174080#898c106888bffff#z1,z1,housing_area,1483,0,0
5105,888c1068a5fffff,898c1068a47ffff,3174080#898c1068a47ffff#z1,z1,housing_area,1397,0,0
5106,888c106f6dfffff,898c106f6cfffff,3174080#898c106f6cfffff#z1,z1,housing_area,1750,0,0
5107,888c106f69fffff,898c106f683ffff,3174080#898c106f683ffff#z1,z1,housing_area,688,0,0
5108,888c1068cbfffff,898c1068cb3ffff,3174080#898c1068cb3ffff#z1,z1,housing_area,1287,0,0
5109,888c1068c7fffff,898c1068c7bffff,3174080#898c1068c7bffff#z1,z1,housing_area,1055,0,0
5110,888c106881fffff,898c106880fffff,3174080#898c106880fffff#z1,z1,housing_area,1252,0,0
5111,888c106889fffff,898c106888fffff,3174080#898c106888fffff#z1,z1,housing_area,1449,0,0
5112,888c1068e7fffff,898c1068e6bffff,3174080#898c1068e6bffff#z1,z1,housing_area,834,0,0
5113,888c1068c7fffff,898c1068c63ffff,3174080#898c1068c63ffff#z1,z1,housing_area,1062,0,0
5114,888c1068bdfffff,898c1068bcfffff,3174080#898c1068bcfffff#z1,z1,housing_area,911,0,0
5115,888c1068c7fffff,898c1068c73ffff,3174080#898c1068c73ffff#z1,z1,housing_area,1071,0,0
5116,888c106ab7fffff,898c106ab77ffff,3174080#898c106ab77ffff#z1,z1,housing_area,1278,0,0
5117,888c106889fffff,898c1068887ffff,3174080#898c1068887ffff#z1,z1,housing_area,1277,0,0
5118,888c106ab3fffff,898c106ab2fffff,3174080#898c106ab2fffff#z1,z1,housing_area,1482,0,0
5119,888c1068e1fffff,898c1068e17ffff,3174080#898c1068e17ffff#z1,z1,housing_area,1967,0,0
5120,888c106ab3fffff,898c106ab27ffff,3174080#898c106ab27ffff#z1,z1,housing_area,2481,0,0
5121,888c106881fffff,898c1068803ffff,3174080#898c1068803ffff#z1,z1,housing_area,2146,0,0
5122,888c1068e3fffff,898c1068e27ffff,3174080#898c1068e27ffff#z1,z1,housing_area,1043,0,0
5123,888c106f67fffff,898c106f67bffff,3174080#898c106f67bffff#z1,z1,housing_area,416,0,0
5124,888c106a95fffff,898c106a94fffff,3174080#898c106a94fffff#z1,z1,housing_area,1255,0,0
5125,888c10688bfffff,898c10688b3ffff,3174080#898c10688b3ffff#z1,z1,housing_area,1054,0,0
5126,888c1068d7fffff,898c1068d77ffff,3174080#898c1068d77ffff#z1,z1,housing_area,1982,0,0
5127,888c1068e3fffff,898c1068e37ffff,3174080#898c1068e37ffff#z1,z1,housing_area,1835,0,0
5128,888c1068b5fffff,898c1068b57ffff,3174080#898c1068b57ffff#z1,z1,housing_area,1078,0,0
5129,888c106a97fffff,898c106a977ffff,3174080#898c106a977ffff#z1,z1,housing_area,457,0,0
5130,888c1068d7fffff,898c1068d63ffff,3174080#898c1068d63ffff#z1,z1,housing_area,1612,0,0
5131,888c1068e7fffff,898c1068e77ffff,3174080#898c1068e77ffff#z1,z1,housing_area,1098,0,0
5132,888c1068a5fffff,898c1068a57ffff,3174080#898c1068a57ffff#z1,z1,housing_area,1019,0,0
5133,888c106f6dfffff,898c106f6dbffff,3174080#898c106f6dbffff#z1,z1,housing_area,1612,0,0
5134,888c1068d7fffff,898c1068d73ffff,3174080#898c1068d73ffff#z1,z1,housing_area,1245,0,0
5135,888c10688dfffff,898c10688c7ffff,3174080#898c10688c7ffff#z1,z1,housing_area,1677,0,0
5136,888c1068bdfffff,898c1068bc3ffff,3174080#898c1068bc3ffff#z2,z2,hotel_area,362,1,1
5137,888c106881fffff,898c1068817ffff,3174080#898c1068817ffff#z1,z1,housing_area,1450,0,0
5138,888c106f61fffff,898c106f60bffff,3174080#898c106f60bffff#z1,z1,housing_area,210,0,0
5139,888c1068b5fffff,898c1068b4fffff,3174080#898c1068b4fffff#z2,z2,hotel_area,837,1,1
5140,888c13d24bfffff,898c13d24b3ffff,3174080#898c13d24b3ffff#z1,z1,housing_area,217,0,0
5141,888c1068a5fffff,898c1068a43ffff,3174080#898c1068a43ffff#z1,z1,housing_area,726,0,0
5142,888c1068b1fffff,898c1068b1bffff,3174080#898c1068b1bffff#z0,z0,others,0,0,0
5143,888c1068adfffff,898c1068acbffff,3174080#898c1068acbffff#z1,z1,housing_area,508,0,0
5144,888c1068b5fffff,898c1068b47ffff,3174080#898c1068b47ffff#z1,z1,housing_area,301,0,0
5145,888c1068d3fffff,898c1068d23ffff,3174080#898c1068d23ffff#z1,z1,housing_area,598,0,0
5146,888c1068a7fffff,898c1068a7bffff,3174080#898c1068a7bffff#z0,z0,others,0,0,0
5147,888c1068e7fffff,898c1068e7bffff,3174080#898c1068e7bffff#z1,z1,housing_area,992,0,0
5148,888c1068bdfffff,898c1068bd3ffff,3174080#898c1068bd3ffff#z0,z0,others,0,0,0
5149,888c106899fffff,898c106899bffff,3174080#898c106899bffff#z1,z1,housing_area,191,0,0
5150,888c106f69fffff,898c106f687ffff,3174080#898c106f687ffff#z0,z0,others,0,0,0
5151,888c1068e5fffff,898c1068e47ffff,3174080#898c1068e47ffff#z1,z1,housing_area,803,0,0
5152,888c106f61fffff,898c106f603ffff,3174080#898c106f603ffff#z0,z0,others,0,0,0
5153,888c1068bdfffff,898c1068bd7ffff,3174080#898c1068bd7ffff#z0,z0,others,0,0,0
5154,888c13d249fffff,898c13d2483ffff,3174080#898c13d2483ffff#z1,z1,housing_area,79,0,0
5155,888c1068e5fffff,898c1068e57ffff,3174080#898c1068e57ffff#z1,z1,housing_area,896,0,0
