nmprov,nmkab,nmkec,kdprov,kdkab,kdkec
DI YOGYAKARTA,GUNUNG KIDUL,PANGGANG,34,03,010
DI YOGYAKARTA,SLEMAN,MOYUDAN,34,04,010
DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,34,03,051
DI YOGYAKARTA,BANTUL,DLINGO,34,02,100
DI YOGYAKARTA,YOGYAKARTA,MANTRIJERON,34,71,010
DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,34,03,011
DI YOGYAKARTA,BANTUL,IMOGIRI,34,02,090
DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,34,03,150
DI YOGYAKARTA,BANTUL,SRANDAKAN,34,02,010
DI YOGYAKARTA,GUNUNG KIDUL,PONJONG,34,03,070
DI YOGYAKARTA,KULON PROGO,SENTOLO,34,01,060
DI YOGYAKARTA,YOGYAKARTA,TEGALREJO,34,71,140
DI YOGYAKARTA,SLEMAN,MLATI,34,04,060
DI YOGYAKARTA,KULON PROGO,WATES,34,01,020
DI YOGYAKARTA,KULON PROGO,KALIBAWANG,34,01,110
DI YOGYAKARTA,SLEMAN,BERBAH,34,04,080
DI YOGYAKARTA,YOGYAKARTA,UMBULHARJO,34,71,040
DI YOGYAKARTA,BANTUL,BANGUNTAPAN,34,02,130
DI YOGYAKARTA,SLEMAN,NGEMPLAK,34,04,110
DI YOGYAKARTA,BANTUL,PANDAK,34,02,060
DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,34,03,100
DI YOGYAKARTA,YOGYAKARTA,KOTAGEDE,34,71,050
DKI JAKARTA,JAKARTA TIMUR,CAKUNG,31,72,080
DKI JAKARTA,JAKARTA TIMUR,CIRACAS,31,72,020
DKI JAKARTA,JAKARTA PUSAT,MENTENG,31,73,020
DKI JAKARTA,JAKARTA TIMUR,MAKASAR,31,72,040
DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,31,73,010
DKI JAKARTA,JAKARTA UTARA,CILINCING,31,75,060
DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,31,71,100
DKI JAKARTA,KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,31,01,020
DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,31,72,100
DKI JAKARTA,JAKARTA BARAT,CENGKARENG,31,74,070
DKI JAKARTA,JAKARTA UTARA,KOJA,31,75,040
DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,31,74,040
DKI JAKARTA,JAKARTA BARAT,PALMERAH,31,74,030
DKI JAKARTA,JAKARTA SELATAN,PANCORAN,31,71,080
DKI JAKARTA,JAKARTA SELATAN,CILANDAK,31,71,030
DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,31,71,010
DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,31,72,090
DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,31,74,010
DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,31,71,020
DKI JAKARTA,JAKARTA BARAT,TAMBORA,31,74,050
DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,31,75,050
DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,31,72,030
DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,31,72,050
PAPUA,NDUGA,PARO,94,29,042
PAPUA,MAPPI,KAIBAR,94,14,061
PAPUA,PANIAI,BIBIDA,94,10,040
PAPUA,LANNY JAYA,GUNA,94,30,093
PAPUA,BOVEN DIGOEL,MINDIPTANA,94,13,020
PAPUA,YAHUKIMO,LOLAT,94,16,022
PAPUA,JAYAWIJAYA,TAILAREK,94,02,123
PAPUA,JAYAPURA,ABEPURA,94,71,020
PAPUA,YAHUKIMO,MUGI,94,16,044
PAPUA,LANNY JAYA,KELULOME,94,30,081
PAPUA,JAYAWIJAYA,NAPUA,94,02,114
PAPUA,NDUGA,YAL,94,29,051
PAPUA,MERAUKE,MUTING,94,01,050
PAPUA,BOVEN DIGOEL,INIYANDIT,94,13,021
PAPUA,PEGUNUNGAN BINTANG,OKBEMTA,94,17,056
PAPUA,PUNCAK JAYA,YAMBI,94,11,053
PAPUA,PANIAI,SIRIWO,94,10,081
PAPUA,SARMI,TOR ATAS,94,19,040
PAPUA,YAHUKIMO,AMUMA,94,16,016
PAPUA,PANIAI,BAYA BIRU,94,10,092
PAPUA,NABIRE,WAPOGA,94,04,092
PAPUA,MIMIKA,MIMIKA BARAT JAUH,94,12,011
PAPUA,SARMI,BONGGO,94,19,031
PAPUA,PEGUNUNGAN BINTANG,OKBAB,94,17,042
PAPUA,YAHUKIMO,HOGIO,94,16,048
PAPUA,PANIAI,TOPIYAI,94,10,074
PAPUA,MAMBERAMO TENGAH,ILUGWA,94,31,020
PAPUA,KEPULAUAN YAPEN,WONAWA,94,08,071
PAPUA,JAYAWIJAYA,MUSATFAK,94,02,181
PAPUA,YAHUKIMO,NIPSAN,94,16,037
PAPUA,LANNY JAYA,GUPURA,94,30,011
PAPUA,BIAK NUMFOR,BIAK KOTA,94,09,050
PAPUA,TOLIKARA,YUNERI,94,18,121
PAPUA,NDUGA,MAPENDUMA,94,29,040
PAPUA,MERAUKE,ULILIN,94,01,052
PAPUA,MIMIKA,JITA,94,12,042
PAPUA,INTAN JAYA,AGISIGA,94,35,040
PAPUA,YAHUKIMO,WALMA,94,16,032
PAPUA,PUNCAK JAYA,NUME,94,11,065
PAPUA,ASMAT,ATSY,94,15,030
PAPUA,WAROPEN,RISEI SAYATI,94,26,021
PAPUA,BIAK NUMFOR,POIRU,94,09,022
PAPUA,PUNCAK,BEOGA TIMUR,94,33,072
PAPUA,PEGUNUNGAN BINTANG,ABOY,94,17,041
PAPUA,PEGUNUNGAN BINTANG,KIWIROK TIMUR,94,17,051
PAPUA,PUNCAK JAYA,WAEGI,94,11,064
PAPUA,NDUGA,PASIR PUTIH,94,29,081
PAPUA,INTAN JAYA,BIANDOGA,94,35,050
PAPUA,TOLIKARA,TAGINERI,94,18,543
PAPUA,LANNY JAYA,MILIMBO,94,30,022
PAPUA,LANNY JAYA,MALAGAINERI,94,30,060
PAPUA,JAYAWIJAYA,MOLAGALOME,94,02,224
PAPUA,PEGUNUNGAN BINTANG,BIME,94,17,031
PAPUA,TOLIKARA,AIR GARAM,94,18,046
PAPUA,PUNCAK,BEOGA,94,33,070
PAPUA,KEEROM,ARSO,94,20,040
PAPUA,ASMAT,AKAT,94,15,050
PAPUA,SARMI,APAWER TENGAH,94,19,063
PAPUA,PEGUNUNGAN BINTANG,OKSOP,94,17,025
PAPUA,YAHUKIMO,MUSAIK,94,16,011
PAPUA,BIAK NUMFOR,ANDEY,94,09,081
PAPUA,NABIRE,KEPULAUAN MOORA,94,04,093
PAPUA,TOLIKARA,GILUBANDU,94,18,013
PAPUA,ASMAT,SURU-SURU,94,15,071
PAPUA,DEIYAI,TIGI BARAT,94,36,020
PAPUA,LANNY JAYA,MUARA,94,30,101
PAPUA,BOVEN DIGOEL,WAROPKO,94,13,050
PAPUA,YAHUKIMO,KWELAMDUA,94,16,029
PAPUA,PUNCAK JAYA,YAMO,94,11,090
PAPUA,WAROPEN,UREI FAISEI,94,26,012
PAPUA,MAPPI,HAJU,94,14,040
PAPUA,NDUGA,KENYAM,94,29,020
PAPUA,PUNCAK JAYA,DAGAI,94,11,041
PAPUA,NDUGA,GEAREK,94,29,080
PAPUA,BOVEN DIGOEL,SESNUK,94,13,023
PAPUA,JAYAWIJAYA,LIBAREK,94,02,193
PAPUA,KEEROM,YAFFI,94,20,012
PAPUA,KEPULAUAN YAPEN,KOSIWO,94,08,061
PAPUA,JAYAWIJAYA,WALAIK,94,02,115
PAPUA,PUNCAK JAYA,DOKOME,94,11,091
PAPUA,JAYAPURA,NIMBOKRANG,94,03,170
PAPUA,YAHUKIMO,TALAMBO,94,16,061
PAPUA,NDUGA,WUTPAGA,94,29,072
PAPUA,NDUGA,KREPKURI,94,29,022
PAPUA,KEEROM,ARSO BARAT,94,20,042
PAPUA,JAYAWIJAYA,PISUGI,94,02,195
PAPUA,MERAUKE,SOTA,94,01,044
PAPUA,TOLIKARA,EGIAM,94,18,049
PAPUA,ASMAT,JETSY,94,15,051
PAPUA,YAHUKIMO,UBALIHI,94,16,059
PAPUA,BIAK NUMFOR,SAMOFA,94,09,060
PAPUA,KEPULAUAN YAPEN,PULAU YERUI,94,08,072
PAPUA,PEGUNUNGAN BINTANG,PAMEK,94,17,034
PAPUA,PANIAI,FAJAR TIMUR,94,10,073
PAPUA,BOVEN DIGOEL,KOMBUT,94,13,022
PAPUA,PEGUNUNGAN BINTANG,MOFINOP,94,17,062
PAPUA,SARMI,APAWER HULU,94,19,061
PAPUA,JAYAWIJAYA,PYRAMID,94,02,183
PAPUA,LANNY JAYA,YIGINUA,94,30,034
PAPUA,ASMAT,BECTBAMU,94,15,033
PAPUA,YAHUKIMO,DURAM,94,16,066
PAPUA,INTAN JAYA,UGIMBA,94,35,021
PAPUA,LANNY JAYA,GAMELIA,94,30,090
PAPUA,DOGIYAI,DOGIYAI,94,34,060
PAPUA,LANNY JAYA,GOA BALIM,94,30,044
PAPUA,WAROPEN,WONTI,94,26,024
PAPUA,TOLIKARA,WONIKI,94,18,011
PAPUA,MAMBERAMO TENGAH,MEGAMBILIS,94,31,050
PAPUA,JAYAWIJAYA,TAGIME,94,02,223
PAPUA,PUNCAK,BEOGA BARAT,94,33,071
PAPUA,MERAUKE,ILWAYAB,94,01,013
PAPUA,BOVEN DIGOEL,AMBATKWI,94,13,051
PAPUA,BOVEN DIGOEL,ARIMOP,94,13,032
PAPUA,PANIAI,DOGOMO,94,10,042
PAPUA,TOLIKARA,BOKONDINI,94,18,030
PAPUA,YAHUKIMO,WERIMA,94,16,051
PAPUA,PANIAI,PUGO DAGI,94,10,033
PAPUA,BIAK NUMFOR,BRUYADORI,94,09,021
PAPUA,JAYAWIJAYA,MAIMA,94,02,119
PAPUA,TOLIKARA,UMAGI,94,18,042
PAPUA,NDUGA,DAL,94,29,061
PAPUA,JAYAPURA,YAPSI,94,03,082
PAPUA,PUNCAK JAYA,GURAGE,94,11,057
PAPUA,KEPULAUAN YAPEN,ANGKAISERA,94,08,050
PAPUA,NDUGA,MOBA,94,29,011
PAPUA,MIMIKA,MIMIKA TIMUR,94,12,020
PAPUA,PEGUNUNGAN BINTANG,BORME,94,17,030
PAPUA,MAPPI,YAKOMI,94,14,024
PAPUA,LANNY JAYA,MELAGAI,94,30,061
PAPUA,BOVEN DIGOEL,KIA,94,13,013
PAPUA,PUNCAK,SINAK,94,33,040
PAPUA,WAROPEN,WALANI,94,26,030
PAPUA,MAPPI,NAMBIOMAN BAPAI,94,14,010
PAPUA,JAYAPURA,SENTANI TIMUR,94,03,240
PAPUA,YALIMO,APALAPSILI,94,32,020
PAPUA,LANNY JAYA,KARU,94,30,091
PAPUA,ASMAT,JOERAT,94,15,073
PAPUA,YAHUKIMO,SOBAHAM,94,16,026
PAPUA,JAYAWIJAYA,WOUMA,94,02,116
PAPUA,NABIRE,TELUK KIMI,94,04,081
PAPUA,PEGUNUNGAN BINTANG,PEPERA,94,17,021
PAPUA,JAYAWIJAYA,ITLAY HISAGE,94,02,613
PAPUA,TOLIKARA,KONDAGA,94,18,023
PAPUA,ASMAT,PANTAI KASUARI,94,15,010
PAPUA,NDUGA,MBUWA TENGAH,94,29,021
PAPUA,WAROPEN,OUDATE,94,26,013
PAPUA,SUPIORI,SUPIORI TIMUR,94,27,030
PAPUA,YAHUKIMO,ENDOMEN,94,16,063
PAPUA,PANIAI,BOGOBAIDA,94,10,090
PAPUA,PANIAI,KEBO,94,10,032
PAPUA,BIAK NUMFOR,PADAIDO,94,09,030
PAPUA,WAROPEN,WAPOGA,94,26,014
PAPUA,YALIMO,ABENAHO,94,32,030
PAPUA,NDUGA,MAM,94,29,052
PAPUA,KEPULAUAN YAPEN,PANTURA YAPEN,94,08,041
PAPUA,YAHUKIMO,BOMELA,94,16,024
PAPUA,PUNCAK,POGOMA,94,33,050
PAPUA,TOLIKARA,AWEKU,94,18,015
PAPUA,BIAK NUMFOR,BIAK BARAT,94,09,100
PAPUA,PUNCAK JAYA,PAGALEME,94,11,056
PAPUA,LANNY JAYA,TIOM,94,30,030
PAPUA,ASMAT,PULAU TIGA,94,15,074
PAPUA,MAMBERAMO TENGAH,KOBAKMA,94,31,010
PAPUA,TOLIKARA,WARI / TAIYEVE,94,18,048
PAPUA,PEGUNUNGAN BINTANG,MURKIM,94,17,061
PAPUA,NDUGA,KILMID,94,29,031
PAPUA,PUNCAK,AMUNGKALPIA,94,33,021
PAPUA,KEPULAUAN YAPEN,POOM,94,08,080
PAPUA,PUNCAK,ILAGA UTARA,94,33,031
PAPUA,TOLIKARA,GEYA,94,18,070
PAPUA,BIAK NUMFOR,NUMFOR BARAT,94,09,010
PAPUA,BOVEN DIGOEL,NINATI,94,13,052
PAPUA,PUNCAK JAYA,TAGANOMBAK,94,11,068
PAPUA,PUNCAK,MABUGI,94,33,032
PAPUA,MAPPI,EDERA,94,14,020
PAPUA,JAYAPURA,WAIBU,94,03,221
PAPUA,MIMIKA,JILA,94,12,041
PAPUA,PEGUNUNGAN BINTANG,OKLIP,94,17,054
PAPUA,YALIMO,ELELIM,94,32,040
PAPUA,BIAK NUMFOR,ORKERI,94,09,011
PAPUA,LANNY JAYA,MOKONI,94,30,032
PAPUA,JAYAPURA,JAYAPURA UTARA,94,71,040
PAPUA,TOLIKARA,WENAM,94,18,071
PAPUA,NABIRE,SIRIWO,94,04,100
PAPUA,PEGUNUNGAN BINTANG,OKSAMOL,94,17,055
PAPUA,JAYAPURA,MUARA TAMI,94,71,010
PAPUA,SARMI,VEEN,94,19,025
PAPUA,PEGUNUNGAN BINTANG,KOLOMDOL,94,17,024
PAPUA,JAYAPURA,SENTANI BARAT,94,03,220
PAPUA,JAYAWIJAYA,TRIKORA,94,02,113
PAPUA,PANIAI,AWEIDA,94,10,072
PAPUA,PEGUNUNGAN BINTANG,OKSIBIL,94,17,020
PAPUA,WAROPEN,DEMBA,94,26,022
PAPUA,YAHUKIMO,PANGGEMA,94,16,031
PAPUA,TOLIKARA,KARUBAGA,94,18,020
PAPUA,INTAN JAYA,WANDAI,94,35,060
PAPUA,JAYAPURA,SENTANI,94,03,230
PAPUA,PUNCAK JAYA,TORERE,94,11,061
PAPUA,PEGUNUNGAN BINTANG,SERAMBAKON,94,17,023
PAPUA,NABIRE,UWAPA,94,04,050
PAPUA,PANIAI,DUMADAMA,94,10,041
PAPUA,ASMAT,KOROWAY BULUANOP,94,15,043
PAPUA,TOLIKARA,BOKONERI,94,18,031
PAPUA,LANNY JAYA,MAKKI,94,30,010
PAPUA,SARMI,MUARA TOR,94,19,054
PAPUA,JAYAWIJAYA,USILIMO,94,02,191
PAPUA,PUNCAK JAYA,WANWI,94,11,072
PAPUA,MAPPI,TI-ZAIN,94,14,063
PAPUA,NDUGA,INIYE,94,29,071
PAPUA,YAHUKIMO,ANGGRUK,94,16,030
PAPUA,LANNY JAYA,YUGUNGWI,94,30,036
PAPUA,JAYAWIJAYA,IBELE,94,02,122
PAPUA,LANNY JAYA,POGA,94,30,100
PAPUA,KEEROM,KAISENAR,94,20,021
PAPUA,YAHUKIMO,SUNTAMON,94,16,025
PAPUA,TOLIKARA,TAGIME,94,18,125
PAPUA,MERAUKE,WAAN,94,01,011
PAPUA,MERAUKE,OKABA,94,01,020
PAPUA,MIMIKA,TEMBAGAPURA,94,12,032
PAPUA,PEGUNUNGAN BINTANG,OK BAPE,94,17,026
PAPUA,PUNCAK,MAGE'ABUME,94,33,042
PAPUA,PUNCAK JAYA,ILU,94,11,060
PAPUA,KEPULAUAN YAPEN,TELUK AMPIMOI,94,08,042
PAPUA,PEGUNUNGAN BINTANG,IWUR,94,17,010
PAPUA,MAPPI,MINYAMUR,94,14,011
PAPUA,YALIMO,BENAWA,94,32,050
PAPUA,SARMI,PANTAI TIMUR BAGIAN BARAT,94,19,021
PAPUA,LANNY JAYA,NINAME,94,30,033
PAPUA,JAYAWIJAYA,HUBIKOSI,94,02,120
PAPUA,LANNY JAYA,GELOK BEAM,94,30,013
PAPUA,KEPULAUAN YAPEN,PULAU KURUDU,94,08,044
PAPUA,TOLIKARA,KANGGIME,94,18,010
PAPUA,MERAUKE,ANIMHA,94,01,032
PAPUA,JAYAPURA,RAVENIRARA,94,03,211
PAPUA,PANIAI,NAKAMA,94,10,083
PAPUA,JAYAWIJAYA,WOLLO,94,02,221
PAPUA,DOGIYAI,MAPIA,94,34,050
PAPUA,NABIRE,WANGGAR,94,04,070
PAPUA,ASMAT,SIRETS,94,15,031
PAPUA,MERAUKE,TANAH MIRING,94,01,042
PAPUA,JAYAPURA,DEMTA,94,03,200
PAPUA,BOVEN DIGOEL,MANGGELUM,94,13,043
PAPUA,MIMIKA,KWAMKI NARAMA,94,12,035
PAPUA,TOLIKARA,GUNDAGI,94,18,100
PAPUA,NDUGA,MBULMU YALMA,94,29,074
PAPUA,JAYAPURA,UNURUM GUAY,94,03,180
PAPUA,NDUGA,ALAMA,94,29,033
PAPUA,NDUGA,YIGI,94,29,060
PAPUA,TOLIKARA,LIANOGOMA,94,18,026
PAPUA,MAPPI,ASSUE,94,14,050
PAPUA,JAYAPURA,KAUREH,94,03,080
PAPUA,NDUGA,WUSI,94,29,082
PAPUA,LANNY JAYA,LANNYNA,94,30,037
PAPUA,TOLIKARA,WUNIN,94,18,022
PAPUA,ASMAT,KOPAY,94,15,011
PAPUA,ASMAT,SUATOR,94,15,040
PAPUA,JAYAPURA,NIMBORAN TIMUR / NAMBLONG,94,03,161
PAPUA,JAYAPURA,HERAM,94,71,021
PAPUA,MERAUKE,SEMANGGA,94,01,041
PAPUA,SARMI,SARMI SELATAN,94,19,052
PAPUA,PUNCAK,DERVOS,94,33,081
PAPUA,DOGIYAI,MAPIA TENGAH,94,34,040
PAPUA,PUNCAK JAYA,GUBUME,94,11,067
PAPUA,MERAUKE,NAUKENJERAI,94,01,045
PAPUA,KEPULAUAN YAPEN,YAPEN BARAT,94,08,070
PAPUA,BIAK NUMFOR,YENDIDORI,94,09,070
PAPUA,NDUGA,WOSAK,94,29,010
PAPUA,MAMBERAMO TENGAH,KELILA,94,31,030
PAPUA,TOLIKARA,BEWANI,94,18,032
PAPUA,MIMIKA,MIMIKA BARAT TENGAH,94,12,012
PAPUA,LANNY JAYA,KUYAWAGE,94,30,050
PAPUA,TOLIKARA,KAI,94,18,081
PAPUA,ASMAT,DER KOUMUR,94,15,012
PAPUA,NDUGA,NENGGEANGIN,94,29,073
PAPUA,PEGUNUNGAN BINTANG,KIWIROK,94,17,050
PAPUA,NDUGA,KEGAYEM,94,29,043
PAPUA,YAHUKIMO,YOGOSEM,94,16,045
PAPUA,TOLIKARA,NABUNAGE,94,18,012
PAPUA,BIAK NUMFOR,BIAK UTARA,94,09,080
PAPUA,YAHUKIMO,SURU-SURU,94,16,017
PAPUA,JAYAWIJAYA,POPUGOBA,94,02,614
PAPUA,ASMAT,AYIP,94,15,032
PAPUA,JAYAWIJAYA,BOLAKME,94,02,220
PAPUA,MAPPI,BAMGI,94,14,023
PAPUA,PANIAI,WEGEE BINO,94,10,035
PAPUA,MERAUKE,KIMAAM,94,01,010
PAPUA,TOLIKARA,PANAGA,94,18,043
PAPUA,PEGUNUNGAN BINTANG,ALEMSOM,94,17,022
PAPUA,NDUGA,PIJA,94,29,012
PAPUA,SARMI,BONGGO TIMUR,94,19,032
PAPUA,NDUGA,NIRKURI,94,29,062
PAPUA,MIMIKA,HOYA,94,12,044
PAPUA,MERAUKE,JAGEBOB,94,01,043
PAPUA,YAHUKIMO,KAYO,94,16,046
PAPUA,BIAK NUMFOR,AIMANDO PADAIDO,94,09,031
PAPUA,PUNCAK,KEMBRU,94,33,051
KALIMANTAN TENGAH,BARITO UTARA,TEWEH TENGAH,62,05,050
KALIMANTAN TENGAH,GUNUNG MAS,MIRI MANASA,62,11,062
KALIMANTAN TENGAH,KAPUAS,SELAT,62,03,040
KALIMANTAN TENGAH,BARITO UTARA,GUNUNG PUREI,62,05,030
KALIMANTAN TENGAH,SUKAMARA,PERMATA KECUBUNG,62,06,031
KALIMANTAN TENGAH,SERUYAN,SERUYAN HULU,62,08,050
KALIMANTAN TENGAH,LAMANDAU,DELANG,62,07,030
KALIMANTAN TENGAH,PULANG PISAU,KAHAYAN HILIR,62,10,040
KALIMANTAN TENGAH,BARITO UTARA,TEWEH SELATAN,62,05,052
KALIMANTAN TENGAH,BARITO UTARA,LAHEI BARAT,62,05,061
KALIMANTAN TENGAH,BARITO TIMUR,AWANG,62,12,030
KALIMANTAN TENGAH,PULANG PISAU,KAHAYAN KUALA,62,10,010
KALIMANTAN TENGAH,SERUYAN,DANAU SELULUK,62,08,031
KALIMANTAN TENGAH,GUNUNG MAS,TEWAH,62,11,050
KALIMANTAN TENGAH,PULANG PISAU,PANDIH BATU,62,10,020
KALIMANTAN TENGAH,LAMANDAU,LAMANDAU,62,07,020
KALIMANTAN TENGAH,PULANG PISAU,SEBANGAU KUALA,62,10,011
KALIMANTAN TENGAH,PALANGKA RAYA,RAKUMPIT,62,71,021
KALIMANTAN TENGAH,SERUYAN,DANAU SEMBULUH,62,08,020
KALIMANTAN TENGAH,PULANG PISAU,MALIKU,62,10,030
KALIMANTAN TENGAH,PALANGKA RAYA,JEKAN RAYA,62,71,012
KALIMANTAN TENGAH,BARITO TIMUR,KARUSEN JANANG,62,12,053
KALIMANTAN TENGAH,BARITO SELATAN,DUSUN UTARA,62,04,050
KALIMANTAN TENGAH,KAPUAS,KAPUAS KUALA,62,03,020
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,SERANAU,62,02,061
KALIMANTAN TENGAH,BARITO UTARA,TEWEH  BARU,62,05,051
KALIMANTAN TENGAH,BARITO TIMUR,PEMATANG KARAU,62,12,060
KALIMANTAN TENGAH,PALANGKA RAYA,SABANGAU,62,71,011
KALIMANTAN TENGAH,LAMANDAU,BELANTIKAN RAYA,62,07,021
KALIMANTAN TENGAH,KATINGAN,KATINGAN TENGAH,62,09,080
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,PANGKALAN BANTENG,62,01,061
KALIMANTAN TENGAH,KAPUAS,MANDAU TALAWANG,62,03,181
KALIMANTAN TENGAH,PALANGKA RAYA,BUKIT BATU,62,71,020
KALIMANTAN TENGAH,GUNUNG MAS,RUNGAN,62,11,020
KALIMANTAN TENGAH,BARITO TIMUR,BENUA LIMA,62,12,010
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,TELAWANG,62,02,111
KALIMANTAN TENGAH,KATINGAN,KATINGAN HULU,62,09,110
KALIMANTAN TENGAH,SERUYAN,BATU AMPAR,62,08,041
KALIMANTAN TENGAH,LAMANDAU,MENTHOBI RAYA,62,07,012
KALIMANTAN TENGAH,LAMANDAU,BULIK,62,07,010
KALIMANTAN TENGAH,SERUYAN,SERUYAN HILIR TIMUR,62,08,011
KALIMANTAN TENGAH,KATINGAN,PETAK MALAI,62,09,091
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,MENTAYA HILIR SELATAN,62,02,020
KALIMANTAN TENGAH,KATINGAN,TEWANG SANGALANG GARING,62,09,060
KALIMANTAN TENGAH,MURUNG RAYA,PERMATA INTAN,62,13,010
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,PANGKALAN LADA,62,01,062
KALIMANTAN TENGAH,SERUYAN,SERUYAN HILIR,62,08,010
KALIMANTAN TENGAH,KAPUAS,TAMBAN CATUR,62,03,021
KALIMANTAN TENGAH,PULANG PISAU,BANAMA TINGANG,62,10,060
KALIMANTAN TENGAH,MURUNG RAYA,SERIBU RIAM,62,13,051
KALIMANTAN TENGAH,KAPUAS,BASARANG,62,03,070
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,ARUT SELATAN,62,01,050
KALIMANTAN TENGAH,MURUNG RAYA,UUT MURUNG,62,13,052
KALIMANTAN TENGAH,GUNUNG MAS,KURUN,62,11,040
KALIMANTAN TENGAH,MURUNG RAYA,SUMBER BARITO,62,13,050
KALIMANTAN TENGAH,KAPUAS,PASAK TALAWANG,62,03,171
KALIMANTAN TENGAH,SUKAMARA,JELAI,62,06,010
KALIMANTAN TENGAH,GUNUNG MAS,RUNGAN HULU,62,11,021
KALIMANTAN TENGAH,GUNUNG MAS,MIHING RAYA,62,11,031
KALIMANTAN TENGAH,KATINGAN,KATINGAN HILIR,62,09,050
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,KUMAI,62,01,060
KALIMANTAN TENGAH,KAPUAS,KAPUAS HULU,62,03,180
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,BAAMANG,62,02,120
KALIMANTAN TENGAH,KOTAWARINGIN BARAT,KOTAWARINGIN LAMA,62,01,040
KALIMANTAN TENGAH,SUKAMARA,BALAI RIAM,62,06,030
KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,CEMPAGA,62,02,190
KALIMANTAN TENGAH,SERUYAN,HANAU,62,08,030
KALIMANTAN TENGAH,MURUNG RAYA,LAUNG TUHUP,62,13,030
KALIMANTAN TENGAH,GUNUNG MAS,KAHAYAN HULU UTARA,62,11,060
KALIMANTAN TENGAH,KAPUAS,PULAU PETAK,62,03,090
KALIMANTAN TENGAH,BARITO TIMUR,PAKU,62,12,052
KALIMANTAN TENGAH,BARITO TIMUR,RAREN BATUAH,62,12,051
KALIMANTAN BARAT,SANGGAU,JANGKANG,61,05,120
KALIMANTAN BARAT,LANDAK,MENYUKE,61,03,080
KALIMANTAN BARAT,KUBU RAYA,KUALA MANDOR B,61,12,090
KALIMANTAN BARAT,LANDAK,SEBANGKI,61,03,020
KALIMANTAN BARAT,KAPUAS HULU,PUTUSSIBAU SELATAN,61,08,080
KALIMANTAN BARAT,SINTANG,TEMPUNAK,61,07,120
KALIMANTAN BARAT,SAMBAS,TANGARAN,61,01,062
KALIMANTAN BARAT,MEMPAWAH,SUNGAI KUNYIT,61,04,110
KALIMANTAN BARAT,KAYONG UTARA,SEPONTI,61,11,050
KALIMANTAN BARAT,SANGGAU,NOYAN,61,05,200
KALIMANTAN BARAT,SAMBAS,PEMANGKAT,61,01,020
KALIMANTAN BARAT,KAPUAS HULU,SEBERUANG,61,08,160
KALIMANTAN BARAT,KETAPANG,SINGKUP,61,06,031
KALIMANTAN BARAT,BENGKAYANG,JAGOI BABANG,61,02,080
KALIMANTAN BARAT,KETAPANG,SIMPANG HULU,61,06,120
KALIMANTAN BARAT,BENGKAYANG,SUNGAI RAYA,61,02,010
KALIMANTAN BARAT,KAPUAS HULU,SELIMBAU,61,08,140
KALIMANTAN BARAT,SINTANG,BINJAI HULU,61,07,180
KALIMANTAN BARAT,SAMBAS,TELUK KERAMAT,61,01,060
KALIMANTAN BARAT,MEMPAWAH,SEGEDONG,61,04,081
KALIMANTAN BARAT,PONTIANAK,PONTIANAK TIMUR,61,71,020
KALIMANTAN BARAT,KAPUAS HULU,HULU GURUNG,61,08,030
KALIMANTAN BARAT,MELAWI,PINOH SELATAN,61,10,051
KALIMANTAN BARAT,SANGGAU,BONTI,61,05,130
KALIMANTAN BARAT,LANDAK,AIR BESAR,61,03,110
KALIMANTAN BARAT,KUBU RAYA,RASAU JAYA,61,12,060
KALIMANTAN BARAT,MEMPAWAH,JONGKAT,61,04,080
KALIMANTAN BARAT,SINTANG,KELAM PERMAI,61,07,170
KALIMANTAN BARAT,KAPUAS HULU,BATANG LUPAR,61,08,210
KALIMANTAN BARAT,SINTANG,KAYAN HILIR,61,07,160
KALIMANTAN BARAT,KETAPANG,SUNGAI MELAYU RAYAK,61,06,052
KALIMANTAN BARAT,KAPUAS HULU,BADAU,61,08,200
KALIMANTAN BARAT,SAMBAS,SAJAD,61,01,043
